Your Hand,Your Hand Type,Opponent k,Naive Win %,Bayesian Win %,Δ (Bayes − Naive) %,P(Opp Stronger) %,Most Likely Opp Type
Ah Ad Jh Jd Th,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Jh Jd Ts,Two Pair,0,49.54,55.20,5.66,44.72,Pair
Ah Ad Jh Jd Ts,Two Pair,1,49.54,57.63,8.09,42.29,Pair
Ah Ad Jh Jd Ts,Two Pair,2,49.54,56.78,7.24,43.14,Pair
Ah Ad Jh Jd Ts,Two Pair,3,49.54,68.73,19.19,31.25,Pair
Ah Ad Jh Jd Ts,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Jh Jd Ts,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Jh Jd W,Full House,0,99.13,99.97,0.84,0.03,Pair
Ah Ad Jh Jd W,Full House,1,99.13,99.88,0.75,0.12,Pair
Ah Ad Jh Jd W,Full House,2,99.13,99.07,-0.06,0.93,Pair
Ah Ad Jh Jd W,Full House,3,99.13,98.04,-1.09,1.96,Pair
Ah Ad Jh Jd W,Full House,4,99.13,98.44,-0.69,1.56,Pair
Ah Ad Jh Jd W,Full House,5,99.13,99.13,0.00,0.87,Pair
Ah Ad Jh Tc W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Jh Tc W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Jh Tc W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Jh Tc W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Jh Tc W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Jh Tc W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Jh Td Tc,Two Pair,0,48.86,54.44,5.58,45.48,Pair
Ah Ad Jh Td Tc,Two Pair,1,48.86,56.88,8.02,43.04,Pair
Ah Ad Jh Td Tc,Two Pair,2,48.86,56.00,7.14,43.93,Pair
Ah Ad Jh Td Tc,Two Pair,3,48.86,68.55,19.70,31.43,Pair
Ah Ad Jh Td Tc,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Jh Td Tc,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Jh Td W,Three of a Kind,0,89.74,94.40,4.66,5.60,Pair
Ah Ad Jh Td W,Three of a Kind,1,89.74,96.43,6.68,3.57,Pair
Ah Ad Jh Td W,Three of a Kind,2,89.74,95.82,6.07,4.18,Pair
Ah Ad Jh Td W,Three of a Kind,3,89.74,91.50,1.75,8.50,Pair
Ah Ad Jh Td W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Jh Td W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Jh Th Tc,Two Pair,0,48.86,54.45,5.59,45.47,Pair
Ah Ad Jh Th Tc,Two Pair,1,48.86,56.86,8.01,43.06,Pair
Ah Ad Jh Th Tc,Two Pair,2,48.86,55.98,7.13,43.94,Pair
Ah Ad Jh Th Tc,Two Pair,3,48.86,68.51,19.66,31.47,Pair
Ah Ad Jh Th Tc,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Jh Th Tc,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Jh Th Td,Two Pair,0,48.86,54.49,5.63,45.44,Pair
Ah Ad Jh Th Td,Two Pair,1,48.86,56.80,7.95,43.12,Pair
Ah Ad Jh Th Td,Two Pair,2,48.86,55.93,7.07,44.00,Pair
Ah Ad Jh Th Td,Two Pair,3,48.86,68.35,19.50,31.63,Pair
Ah Ad Jh Th Td,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Jh Th Td,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Jh Th W,Three of a Kind,0,89.74,94.40,4.66,5.60,Pair
Ah Ad Jh Th W,Three of a Kind,1,89.74,96.43,6.68,3.57,Pair
Ah Ad Jh Th W,Three of a Kind,2,89.74,95.82,6.07,4.18,Pair
Ah Ad Jh Th W,Three of a Kind,3,89.74,91.50,1.75,8.50,Pair
Ah Ad Jh Th W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Jh Th W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Jh Ts Tc,Two Pair,0,48.86,54.40,5.55,45.52,Pair
Ah Ad Jh Ts Tc,Two Pair,1,48.86,56.94,8.09,42.98,Pair
Ah Ad Jh Ts Tc,Two Pair,2,48.86,56.05,7.20,43.87,Pair
Ah Ad Jh Ts Tc,Two Pair,3,48.86,68.71,19.86,31.27,Pair
Ah Ad Jh Ts Tc,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Jh Ts Tc,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Jh Ts Td,Two Pair,0,48.86,54.44,5.58,45.48,Pair
Ah Ad Jh Ts Td,Two Pair,1,48.86,56.88,8.02,43.04,Pair
Ah Ad Jh Ts Td,Two Pair,2,48.86,56.00,7.14,43.93,Pair
Ah Ad Jh Ts Td,Two Pair,3,48.86,68.55,19.70,31.43,Pair
Ah Ad Jh Ts Td,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Jh Ts Td,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Jh Ts Th,Two Pair,0,48.86,54.45,5.59,45.47,Pair
Ah Ad Jh Ts Th,Two Pair,1,48.86,56.86,8.01,43.06,Pair
Ah Ad Jh Ts Th,Two Pair,2,48.86,55.98,7.13,43.94,Pair
Ah Ad Jh Ts Th,Two Pair,3,48.86,68.51,19.66,31.47,Pair
Ah Ad Jh Ts Th,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Jh Ts Th,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Jh Ts W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Jh Ts W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Jh Ts W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Jh Ts W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Jh Ts W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Jh Ts W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Js Jc Tc,Two Pair,0,49.54,55.17,5.62,44.76,Pair
Ah Ad Js Jc Tc,Two Pair,1,49.54,57.70,8.15,42.23,Pair
Ah Ad Js Jc Tc,Two Pair,2,49.54,56.84,7.30,43.08,Pair
Ah Ad Js Jc Tc,Two Pair,3,49.54,68.90,19.35,31.09,Pair
Ah Ad Js Jc Tc,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jc Tc,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jc Td,Two Pair,0,49.54,55.17,5.62,44.76,Pair
Ah Ad Js Jc Td,Two Pair,1,49.54,57.70,8.15,42.23,Pair
Ah Ad Js Jc Td,Two Pair,2,49.54,56.84,7.30,43.08,Pair
Ah Ad Js Jc Td,Two Pair,3,49.54,68.90,19.35,31.09,Pair
Ah Ad Js Jc Td,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jc Td,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jc Th,Two Pair,0,49.54,55.17,5.62,44.76,Pair
Ah Ad Js Jc Th,Two Pair,1,49.54,57.70,8.15,42.23,Pair
Ah Ad Js Jc Th,Two Pair,2,49.54,56.84,7.30,43.08,Pair
Ah Ad Js Jc Th,Two Pair,3,49.54,68.90,19.35,31.09,Pair
Ah Ad Js Jc Th,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jc Th,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jc Ts,Two Pair,0,49.54,55.17,5.62,44.76,Pair
Ah Ad Js Jc Ts,Two Pair,1,49.54,57.70,8.15,42.23,Pair
Ah Ad Js Jc Ts,Two Pair,2,49.54,56.84,7.30,43.08,Pair
Ah Ad Js Jc Ts,Two Pair,3,49.54,68.90,19.35,31.09,Pair
Ah Ad Js Jc Ts,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jc Ts,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jc W,Full House,0,99.18,99.97,0.80,0.03,Pair
Ah Ad Js Jc W,Full House,1,99.18,99.93,0.75,0.07,Pair
Ah Ad Js Jc W,Full House,2,99.18,99.12,-0.05,0.88,Pair
Ah Ad Js Jc W,Full House,3,99.18,98.14,-1.03,1.86,Pair
Ah Ad Js Jc W,Full House,4,99.18,98.52,-0.65,1.48,Pair
Ah Ad Js Jc W,Full House,5,99.18,99.18,0.00,0.82,Pair
Ah Ad Js Jd Jc,Full House,0,90.82,98.19,7.37,1.81,Three of a Kind
Ah Ad Js Jd Jc,Full House,1,90.82,93.33,2.51,6.67,Three of a Kind
Ah Ad Js Jd Jc,Full House,2,90.82,89.79,-1.03,10.21,Three of a Kind
Ah Ad Js Jd Jc,Full House,3,90.82,76.04,-14.78,23.96,Pair
Ah Ad Js Jd Jc,Full House,4,90.82,81.07,-9.75,18.93,Pair
Ah Ad Js Jd Jc,Full House,5,90.82,90.82,0.00,9.18,Three of a Kind
Ah Ad Js Jd Tc,Two Pair,0,49.54,55.17,5.62,44.76,Pair
Ah Ad Js Jd Tc,Two Pair,1,49.54,57.70,8.15,42.23,Pair
Ah Ad Js Jd Tc,Two Pair,2,49.54,56.84,7.30,43.08,Pair
Ah Ad Js Jd Tc,Two Pair,3,49.54,68.90,19.35,31.09,Pair
Ah Ad Js Jd Tc,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jd Tc,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jd Td,Two Pair,0,49.54,55.21,5.67,44.71,Pair
Ah Ad Js Jd Td,Two Pair,1,49.54,57.62,8.08,42.31,Pair
Ah Ad Js Jd Td,Two Pair,2,49.54,56.77,7.23,43.15,Pair
Ah Ad Js Jd Td,Two Pair,3,49.54,68.69,19.15,31.29,Pair
Ah Ad Js Jd Td,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jd Td,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jd Th,Two Pair,0,49.54,55.20,5.66,44.72,Pair
Ah Ad Js Jd Th,Two Pair,1,49.54,57.63,8.09,42.29,Pair
Ah Ad Js Jd Th,Two Pair,2,49.54,56.78,7.24,43.14,Pair
Ah Ad Js Jd Th,Two Pair,3,49.54,68.73,19.19,31.25,Pair
Ah Ad Js Jd Th,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jd Th,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jd Ts,Two Pair,0,49.54,55.20,5.66,44.72,Pair
Ah Ad Js Jd Ts,Two Pair,1,49.54,57.63,8.09,42.29,Pair
Ah Ad Js Jd Ts,Two Pair,2,49.54,56.78,7.24,43.14,Pair
Ah Ad Js Jd Ts,Two Pair,3,49.54,68.73,19.19,31.25,Pair
Ah Ad Js Jd Ts,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jd Ts,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jd W,Full House,0,99.15,99.97,0.82,0.03,Pair
Ah Ad Js Jd W,Full House,1,99.15,99.91,0.75,0.09,Pair
Ah Ad Js Jd W,Full House,2,99.15,99.10,-0.05,0.90,Pair
Ah Ad Js Jd W,Full House,3,99.15,98.09,-1.06,1.91,Pair
Ah Ad Js Jd W,Full House,4,99.15,98.48,-0.67,1.52,Pair
Ah Ad Js Jd W,Full House,5,99.15,99.15,0.00,0.85,Pair
Ah Ad Js Jh Jc,Full House,0,90.82,98.19,7.37,1.81,Three of a Kind
Ah Ad Js Jh Jc,Full House,1,90.82,93.33,2.51,6.67,Three of a Kind
Ah Ad Js Jh Jc,Full House,2,90.82,89.79,-1.03,10.21,Three of a Kind
Ah Ad Js Jh Jc,Full House,3,90.82,76.04,-14.78,23.96,Pair
Ah Ad Js Jh Jc,Full House,4,90.82,81.07,-9.75,18.93,Pair
Ah Ad Js Jh Jc,Full House,5,90.82,90.82,0.00,9.18,Three of a Kind
Ah Ad Js Jh Jd,Full House,0,90.73,98.19,7.46,1.81,Three of a Kind
Ah Ad Js Jh Jd,Full House,1,90.73,93.23,2.51,6.77,Three of a Kind
Ah Ad Js Jh Jd,Full House,2,90.73,89.70,-1.03,10.30,Three of a Kind
Ah Ad Js Jh Jd,Full House,3,90.73,75.86,-14.87,24.14,Pair
Ah Ad Js Jh Jd,Full House,4,90.73,80.88,-9.85,19.12,Pair
Ah Ad Js Jh Jd,Full House,5,90.73,90.73,0.00,9.27,Three of a Kind
Ah Ad Js Jh Tc,Two Pair,0,49.54,55.17,5.62,44.76,Pair
Ah Ad Js Jh Tc,Two Pair,1,49.54,57.70,8.15,42.23,Pair
Ah Ad Js Jh Tc,Two Pair,2,49.54,56.84,7.30,43.08,Pair
Ah Ad Js Jh Tc,Two Pair,3,49.54,68.90,19.35,31.09,Pair
Ah Ad Js Jh Tc,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jh Tc,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jh Td,Two Pair,0,49.54,55.20,5.66,44.72,Pair
Ah Ad Js Jh Td,Two Pair,1,49.54,57.63,8.09,42.29,Pair
Ah Ad Js Jh Td,Two Pair,2,49.54,56.78,7.24,43.14,Pair
Ah Ad Js Jh Td,Two Pair,3,49.54,68.73,19.19,31.25,Pair
Ah Ad Js Jh Td,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jh Td,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jh Th,Two Pair,0,49.54,55.21,5.67,44.71,Pair
Ah Ad Js Jh Th,Two Pair,1,49.54,57.62,8.08,42.31,Pair
Ah Ad Js Jh Th,Two Pair,2,49.54,56.77,7.23,43.15,Pair
Ah Ad Js Jh Th,Two Pair,3,49.54,68.69,19.15,31.29,Pair
Ah Ad Js Jh Th,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jh Th,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jh Ts,Two Pair,0,49.54,55.20,5.66,44.72,Pair
Ah Ad Js Jh Ts,Two Pair,1,49.54,57.63,8.09,42.29,Pair
Ah Ad Js Jh Ts,Two Pair,2,49.54,56.78,7.24,43.14,Pair
Ah Ad Js Jh Ts,Two Pair,3,49.54,68.73,19.19,31.25,Pair
Ah Ad Js Jh Ts,Two Pair,4,49.54,60.44,10.90,39.55,Pair
Ah Ad Js Jh Ts,Two Pair,5,49.54,49.54,0.00,50.39,Pair
Ah Ad Js Jh W,Full House,0,99.15,99.97,0.82,0.03,Pair
Ah Ad Js Jh W,Full House,1,99.15,99.91,0.75,0.09,Pair
Ah Ad Js Jh W,Full House,2,99.15,99.10,-0.05,0.90,Pair
Ah Ad Js Jh W,Full House,3,99.15,98.09,-1.06,1.91,Pair
Ah Ad Js Jh W,Full House,4,99.15,98.48,-0.67,1.52,Pair
Ah Ad Js Jh W,Full House,5,99.15,99.15,0.00,0.85,Pair
Ah Ad Js Tc W,Three of a Kind,0,89.74,94.37,4.63,5.63,Pair
Ah Ad Js Tc W,Three of a Kind,1,89.74,96.47,6.73,3.53,Pair
Ah Ad Js Tc W,Three of a Kind,2,89.74,95.86,6.12,4.14,Pair
Ah Ad Js Tc W,Three of a Kind,3,89.74,91.59,1.85,8.41,Pair
Ah Ad Js Tc W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Js Tc W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Js Td Tc,Two Pair,0,48.86,54.40,5.55,45.52,Pair
Ah Ad Js Td Tc,Two Pair,1,48.86,56.94,8.09,42.98,Pair
Ah Ad Js Td Tc,Two Pair,2,48.86,56.05,7.20,43.87,Pair
Ah Ad Js Td Tc,Two Pair,3,48.86,68.71,19.86,31.27,Pair
Ah Ad Js Td Tc,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Js Td Tc,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Js Td W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Js Td W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Js Td W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Js Td W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Js Td W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Js Td W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Js Th Tc,Two Pair,0,48.86,54.40,5.55,45.52,Pair
Ah Ad Js Th Tc,Two Pair,1,48.86,56.94,8.09,42.98,Pair
Ah Ad Js Th Tc,Two Pair,2,48.86,56.05,7.20,43.87,Pair
Ah Ad Js Th Tc,Two Pair,3,48.86,68.71,19.86,31.27,Pair
Ah Ad Js Th Tc,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Js Th Tc,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Js Th Td,Two Pair,0,48.86,54.44,5.58,45.48,Pair
Ah Ad Js Th Td,Two Pair,1,48.86,56.88,8.02,43.04,Pair
Ah Ad Js Th Td,Two Pair,2,48.86,56.00,7.14,43.93,Pair
Ah Ad Js Th Td,Two Pair,3,48.86,68.55,19.70,31.43,Pair
Ah Ad Js Th Td,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Js Th Td,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Js Th W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Js Th W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Js Th W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Js Th W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Js Th W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Js Th W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Js Ts Tc,Two Pair,0,48.86,54.40,5.55,45.52,Pair
Ah Ad Js Ts Tc,Two Pair,1,48.86,56.94,8.09,42.98,Pair
Ah Ad Js Ts Tc,Two Pair,2,48.86,56.05,7.20,43.87,Pair
Ah Ad Js Ts Tc,Two Pair,3,48.86,68.71,19.86,31.27,Pair
Ah Ad Js Ts Tc,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Js Ts Tc,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Js Ts Td,Two Pair,0,48.86,54.44,5.58,45.48,Pair
Ah Ad Js Ts Td,Two Pair,1,48.86,56.88,8.02,43.04,Pair
Ah Ad Js Ts Td,Two Pair,2,48.86,56.00,7.14,43.93,Pair
Ah Ad Js Ts Td,Two Pair,3,48.86,68.55,19.70,31.43,Pair
Ah Ad Js Ts Td,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Js Ts Td,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Js Ts Th,Two Pair,0,48.86,54.44,5.58,45.48,Pair
Ah Ad Js Ts Th,Two Pair,1,48.86,56.88,8.02,43.04,Pair
Ah Ad Js Ts Th,Two Pair,2,48.86,56.00,7.14,43.93,Pair
Ah Ad Js Ts Th,Two Pair,3,48.86,68.55,19.70,31.43,Pair
Ah Ad Js Ts Th,Two Pair,4,48.86,60.39,11.54,39.60,Pair
Ah Ad Js Ts Th,Two Pair,5,48.86,48.86,0.00,51.08,Pair
Ah Ad Js Ts W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Js Ts W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Js Ts W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Js Ts W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Js Ts W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Js Ts W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Kc Jc Tc,Pair,0,32.97,36.40,3.44,62.91,Pair
Ah Ad Kc Jc Tc,Pair,1,32.97,39.63,6.66,59.63,Pair
Ah Ad Kc Jc Tc,Pair,2,32.97,38.24,5.28,61.04,Pair
Ah Ad Kc Jc Tc,Pair,3,32.97,64.05,31.09,34.75,Pair
Ah Ad Kc Jc Tc,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jc Tc,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jc Td,Pair,0,32.97,36.40,3.43,62.92,Pair
Ah Ad Kc Jc Td,Pair,1,32.97,39.64,6.67,59.62,Pair
Ah Ad Kc Jc Td,Pair,2,32.97,38.25,5.29,61.03,Pair
Ah Ad Kc Jc Td,Pair,3,32.97,64.09,31.12,34.71,Pair
Ah Ad Kc Jc Td,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jc Td,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jc Th,Pair,0,32.97,36.40,3.43,62.92,Pair
Ah Ad Kc Jc Th,Pair,1,32.97,39.64,6.67,59.62,Pair
Ah Ad Kc Jc Th,Pair,2,32.97,38.25,5.29,61.03,Pair
Ah Ad Kc Jc Th,Pair,3,32.97,64.09,31.12,34.71,Pair
Ah Ad Kc Jc Th,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jc Th,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jc Ts,Pair,0,32.97,36.37,3.41,62.95,Pair
Ah Ad Kc Jc Ts,Pair,1,32.97,39.68,6.71,59.58,Pair
Ah Ad Kc Jc Ts,Pair,2,32.97,38.29,5.33,60.99,Pair
Ah Ad Kc Jc Ts,Pair,3,32.97,64.24,31.27,34.55,Pair
Ah Ad Kc Jc Ts,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jc Ts,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jc W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Kc Jc W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Kc Jc W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Kc Jc W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Kc Jc W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Kc Jc W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Kc Jd Jc,Two Pair,0,50.27,56.02,5.75,43.90,Pair
Ah Ad Kc Jd Jc,Two Pair,1,50.27,58.44,8.16,41.49,Pair
Ah Ad Kc Jd Jc,Two Pair,2,50.27,57.62,7.35,42.30,Pair
Ah Ad Kc Jd Jc,Two Pair,3,50.27,68.93,18.65,31.05,Pair
Ah Ad Kc Jd Jc,Two Pair,4,50.27,60.50,10.22,39.50,Pair
Ah Ad Kc Jd Jc,Two Pair,5,50.27,50.27,0.00,49.66,Pair
Ah Ad Kc Jd Tc,Pair,0,32.97,36.40,3.43,62.92,Pair
Ah Ad Kc Jd Tc,Pair,1,32.97,39.64,6.67,59.62,Pair
Ah Ad Kc Jd Tc,Pair,2,32.97,38.25,5.29,61.03,Pair
Ah Ad Kc Jd Tc,Pair,3,32.97,64.09,31.12,34.71,Pair
Ah Ad Kc Jd Tc,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jd Tc,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jd Td,Pair,0,32.97,36.40,3.44,62.91,Pair
Ah Ad Kc Jd Td,Pair,1,32.97,39.63,6.66,59.63,Pair
Ah Ad Kc Jd Td,Pair,2,32.97,38.24,5.28,61.04,Pair
Ah Ad Kc Jd Td,Pair,3,32.97,64.05,31.09,34.75,Pair
Ah Ad Kc Jd Td,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jd Td,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jd Th,Pair,0,32.97,36.40,3.43,62.92,Pair
Ah Ad Kc Jd Th,Pair,1,32.97,39.64,6.67,59.62,Pair
Ah Ad Kc Jd Th,Pair,2,32.97,38.25,5.29,61.03,Pair
Ah Ad Kc Jd Th,Pair,3,32.97,64.09,31.12,34.71,Pair
Ah Ad Kc Jd Th,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jd Th,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jd Ts,Pair,0,32.97,36.37,3.41,62.95,Pair
Ah Ad Kc Jd Ts,Pair,1,32.97,39.68,6.71,59.58,Pair
Ah Ad Kc Jd Ts,Pair,2,32.97,38.29,5.33,60.99,Pair
Ah Ad Kc Jd Ts,Pair,3,32.97,64.24,31.27,34.55,Pair
Ah Ad Kc Jd Ts,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jd Ts,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jd W,Three of a Kind,0,89.74,94.39,4.64,5.61,Pair
Ah Ad Kc Jd W,Three of a Kind,1,89.74,96.45,6.71,3.55,Pair
Ah Ad Kc Jd W,Three of a Kind,2,89.74,95.84,6.09,4.16,Pair
Ah Ad Kc Jd W,Three of a Kind,3,89.74,91.54,1.80,8.46,Pair
Ah Ad Kc Jd W,Three of a Kind,4,89.74,82.29,-7.46,17.71,Pair
Ah Ad Kc Jd W,Three of a Kind,5,89.74,89.74,0.00,10.26,Pair
Ah Ad Kc Jh Jc,Two Pair,0,50.27,56.02,5.75,43.90,Pair
Ah Ad Kc Jh Jc,Two Pair,1,50.27,58.44,8.16,41.49,Pair
Ah Ad Kc Jh Jc,Two Pair,2,50.27,57.62,7.35,42.30,Pair
Ah Ad Kc Jh Jc,Two Pair,3,50.27,68.93,18.65,31.05,Pair
Ah Ad Kc Jh Jc,Two Pair,4,50.27,60.50,10.22,39.50,Pair
Ah Ad Kc Jh Jc,Two Pair,5,50.27,50.27,0.00,49.66,Pair
Ah Ad Kc Jh Jd,Two Pair,0,50.27,56.02,5.75,43.90,Pair
Ah Ad Kc Jh Jd,Two Pair,1,50.27,58.44,8.16,41.49,Pair
Ah Ad Kc Jh Jd,Two Pair,2,50.27,57.62,7.35,42.30,Pair
Ah Ad Kc Jh Jd,Two Pair,3,50.27,68.93,18.65,31.05,Pair
Ah Ad Kc Jh Jd,Two Pair,4,50.27,60.50,10.22,39.50,Pair
Ah Ad Kc Jh Jd,Two Pair,5,50.27,50.27,0.00,49.66,Pair
Ah Ad Kc Jh Tc,Pair,0,32.97,36.40,3.43,62.92,Pair
Ah Ad Kc Jh Tc,Pair,1,32.97,39.64,6.67,59.62,Pair
Ah Ad Kc Jh Tc,Pair,2,32.97,38.25,5.29,61.03,Pair
Ah Ad Kc Jh Tc,Pair,3,32.97,64.09,31.12,34.71,Pair
Ah Ad Kc Jh Tc,Pair,4,32.97,57.01,24.04,41.92,Pair
Ah Ad Kc Jh Tc,Pair,5,32.97,32.97,0.00,66.41,Pair
Ah Ad Kc Jh Td,Pair,0,32.97,36.40,3.43,62.92,Pair
Ah Ad Kc Jh Td,Pair,1,32.97,39.64,6.67,59.62,Pair
