Rank,Hand,Hand Type,Has Joker,Win %,Loss %,Tie %,Wins,Losses,Ties,Total Matchups
1960,Kc Qs Jd Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1961,Kc Qs Jd Tc W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1962,Kc Qs Jc Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1963,Kc Qs Jc Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1964,Kc Qh Js Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1965,Kc Qh Js Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1966,Kc Qh Js Tc W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1967,Kc Qh Jh Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1968,Kc Qh Jh Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1969,Kc Qh Jd Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1970,Kc Qh Jd Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1971,Kc Qh Jd Tc W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1972,Kc Qh Jc Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1973,Kc Qh Jc Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1974,Kc Qd Js Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1975,Kc Qd Js Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1976,Kc Qd Js Tc W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1977,Kc Qd Jh Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1978,Kc Qd Jh Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1979,Kc Qd Jh Tc W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1980,Kc Qd Jd Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1981,Kc Qd Jd Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1982,Kc Qd Jc Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1983,Kc Qd Jc Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1984,Kc Qc Js Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1985,Kc Qc Js Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1986,Kc Qc Jh Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1987,Kc Qc Jh Td W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1988,Kc Qc Jd Ts W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1989,Kc Qc Jd Th W,Straight,Yes,89.84,2.77,7.39,3924,121,323,4368
1990,As Ks Qs Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1991,As Ks Qs Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1992,As Ks Qs Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1993,As Ks Qs Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1994,As Ks Qs Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1995,As Ks Qs Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1996,As Ks Qh Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1997,As Ks Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1998,As Ks Qh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
1999,As Ks Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2000,As Ks Qd Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2001,As Ks Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2002,As Ks Qd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2003,As Ks Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2004,As Ks Qc Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2005,As Ks Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2006,As Ks Qc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2007,As Ks Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2008,As Ks Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2009,As Ks Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2010,As Ks Js Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2011,As Ks Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2012,As Ks Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2013,As Ks Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2014,As Ks Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2015,As Ks Jc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2016,As Ks Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2017,As Kh Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2018,As Kh Qs Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2019,As Kh Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2020,As Kh Qs Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2021,As Kh Qh Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2022,As Kh Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2023,As Kh Qh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2024,As Kh Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2025,As Kh Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2026,As Kh Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2027,As Kh Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2028,As Kh Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2029,As Kd Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2030,As Kd Qs Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2031,As Kd Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2032,As Kd Qs Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2033,As Kd Qd Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2034,As Kd Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2035,As Kd Qd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2036,As Kd Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2037,As Kd Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2038,As Kd Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2039,As Kd Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2040,As Kd Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2041,As Kc Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2042,As Kc Qs Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2043,As Kc Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2044,As Kc Qs Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2045,As Kc Qc Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2046,As Kc Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2047,As Kc Qc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2048,As Kc Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2049,As Kc Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2050,As Kc Js Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2051,As Kc Jc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2052,As Kc Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2053,As Qs Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2054,As Qs Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2055,As Qs Js Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2056,As Qs Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2057,As Qs Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2058,As Qs Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2059,As Qs Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2060,As Qs Jc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2061,As Qs Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2062,As Qh Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2063,As Qh Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2064,As Qh Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2065,As Qh Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2066,As Qd Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2067,As Qd Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2068,As Qd Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2069,As Qd Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2070,As Qc Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2071,As Qc Js Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2072,As Qc Jc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2073,As Qc Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2074,Ah Ks Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2075,Ah Ks Qs Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2076,Ah Ks Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2077,Ah Ks Qs Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2078,Ah Ks Qh Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2079,Ah Ks Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2080,Ah Ks Qh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2081,Ah Ks Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2082,Ah Ks Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2083,Ah Ks Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2084,Ah Ks Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2085,Ah Ks Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2086,Ah Kh Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2087,Ah Kh Qs Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2088,Ah Kh Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2089,Ah Kh Qs Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2090,Ah Kh Qh Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2091,Ah Kh Qh Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2092,Ah Kh Qh Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2093,Ah Kh Qh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2094,Ah Kh Qh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2095,Ah Kh Qh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2096,Ah Kh Qd Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2097,Ah Kh Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2098,Ah Kh Qd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2099,Ah Kh Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2100,Ah Kh Qc Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2101,Ah Kh Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2102,Ah Kh Qc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2103,Ah Kh Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2104,Ah Kh Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2105,Ah Kh Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2106,Ah Kh Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2107,Ah Kh Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2108,Ah Kh Jh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2109,Ah Kh Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2110,Ah Kh Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2111,Ah Kh Jc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2112,Ah Kh Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2113,Ah Kd Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2114,Ah Kd Qh Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2115,Ah Kd Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2116,Ah Kd Qh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2117,Ah Kd Qd Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2118,Ah Kd Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2119,Ah Kd Qd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2120,Ah Kd Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2121,Ah Kd Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2122,Ah Kd Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2123,Ah Kd Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2124,Ah Kd Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2125,Ah Kc Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2126,Ah Kc Qh Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2127,Ah Kc Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2128,Ah Kc Qh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2129,Ah Kc Qc Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2130,Ah Kc Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2131,Ah Kc Qc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2132,Ah Kc Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2133,Ah Kc Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2134,Ah Kc Jh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2135,Ah Kc Jc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2136,Ah Kc Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2137,Ah Qs Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2138,Ah Qs Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2139,Ah Qs Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2140,Ah Qs Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2141,Ah Qh Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2142,Ah Qh Js Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2143,Ah Qh Jh Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2144,Ah Qh Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2145,Ah Qh Jh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2146,Ah Qh Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2147,Ah Qh Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2148,Ah Qh Jc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2149,Ah Qh Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2150,Ah Qd Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2151,Ah Qd Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2152,Ah Qd Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2153,Ah Qd Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2154,Ah Qc Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2155,Ah Qc Jh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2156,Ah Qc Jc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2157,Ah Qc Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2158,Ad Ks Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2159,Ad Ks Qs Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2160,Ad Ks Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2161,Ad Ks Qs Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2162,Ad Ks Qd Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2163,Ad Ks Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2164,Ad Ks Qd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2165,Ad Ks Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2166,Ad Ks Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2167,Ad Ks Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2168,Ad Ks Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2169,Ad Ks Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2170,Ad Kh Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2171,Ad Kh Qh Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2172,Ad Kh Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2173,Ad Kh Qh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2174,Ad Kh Qd Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2175,Ad Kh Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2176,Ad Kh Qd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2177,Ad Kh Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2178,Ad Kh Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2179,Ad Kh Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2180,Ad Kh Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2181,Ad Kh Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2182,Ad Kd Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2183,Ad Kd Qs Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2184,Ad Kd Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2185,Ad Kd Qs Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2186,Ad Kd Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2187,Ad Kd Qh Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2188,Ad Kd Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2189,Ad Kd Qh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2190,Ad Kd Qd Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2191,Ad Kd Qd Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2192,Ad Kd Qd Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2193,Ad Kd Qd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2194,Ad Kd Qd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2195,Ad Kd Qd Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2196,Ad Kd Qc Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2197,Ad Kd Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2198,Ad Kd Qc Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2199,Ad Kd Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2200,Ad Kd Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2201,Ad Kd Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2202,Ad Kd Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2203,Ad Kd Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2204,Ad Kd Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2205,Ad Kd Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2206,Ad Kd Jd Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2207,Ad Kd Jc Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2208,Ad Kd Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2209,Ad Kc Qd Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2210,Ad Kc Qd Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2211,Ad Kc Qd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2212,Ad Kc Qd Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2213,Ad Kc Qc Jd W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2214,Ad Kc Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2215,Ad Kc Qc Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2216,Ad Kc Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2217,Ad Kc Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2218,Ad Kc Jd Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2219,Ad Kc Jc Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2220,Ad Kc Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2221,Ad Qs Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2222,Ad Qs Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2223,Ad Qs Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2224,Ad Qs Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2225,Ad Qh Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2226,Ad Qh Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2227,Ad Qh Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2228,Ad Qh Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2229,Ad Qd Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2230,Ad Qd Js Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2231,Ad Qd Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2232,Ad Qd Jh Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2233,Ad Qd Jd Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2234,Ad Qd Jd Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2235,Ad Qd Jd Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2236,Ad Qd Jc Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2237,Ad Qd Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2238,Ad Qc Jd Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2239,Ad Qc Jd Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2240,Ad Qc Jc Td W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2241,Ad Qc Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2242,Ac Ks Qs Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2243,Ac Ks Qs Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2244,Ac Ks Qs Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2245,Ac Ks Qs Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2246,Ac Ks Qc Js W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2247,Ac Ks Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2248,Ac Ks Qc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2249,Ac Ks Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2250,Ac Ks Js Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2251,Ac Ks Js Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2252,Ac Ks Jc Ts W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2253,Ac Ks Jc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2254,Ac Kh Qh Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2255,Ac Kh Qh Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2256,Ac Kh Qh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2257,Ac Kh Qh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2258,Ac Kh Qc Jh W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2259,Ac Kh Qc Jc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2260,Ac Kh Qc Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2261,Ac Kh Qc Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2262,Ac Kh Jh Th W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
2263,Ac Kh Jh Tc W,Straight,Yes,89.84,2.79,7.37,3924,122,322,4368
